index	DT	t вып-обр	t продувка	ПСН гр.	чист расход C	чист расход Cr	чист расход Mn	чист расход Si	чист расход V	температура первая	температура последняя	Ar (интенс.)	эл. энергия (интенс.)	произв жидкая сталь	произв количество обработок	расход газ Ar	сыпуч известь РП	сыпуч кокс пыль УСТК	сыпуч  кокс. мелочь КМ1	сыпуч  шпат плав.	ферспл CaC2	ферспл  FeV-80	ферспл  Mn5Si65Al0.5	ферспл SiMn18	ферспл  фх850А	эл. энергия	химсталь первый Al_1	химсталь первый C_1	химсталь первый Mn_1	химсталь первый N_1	химсталь первый S_1	химсталь первый Ti_1	химсталь первый V_1	химсталь последний Al	химсталь последний C	химсталь последний Ca	химсталь последний Cr	химсталь последний Cu	химсталь последний Mn	химсталь последний Mo	химсталь последний N	химсталь последний Ni	химсталь последний P	химсталь последний S	химсталь последний Si	химсталь последний Ti	химсталь последний V	химшлак первый Al2O3_1	химшлак первый CaO_1	химшлак первый FeO_1	химшлак первый MgO_1	химшлак первый MnO_1	химшлак первый R_1	химшлак первый SiO2_1	химшлак последний Al2O3	химшлак последний CaO	химшлак последний FeO	химшлак последний MgO	химшлак последний MnO	химшлак последний R	химшлак последний SiO2	МАРКА_09Г2С	МАРКА_900А	МАРКА_G2HH	МАРКА_R260	МАРКА_R350HT	МАРКА_НХ	МАРКА_С255	МАРКА_С345	МАРКА_С355	МАРКА_Ш2.2	МАРКА_Ш2Л	МАРКА_Э73Ф	МАРКА_Э76	МАРКА_Э76Ф	МАРКА_Э76ХАФ	МАРКА_Э76ХФ	МАРКА_Э90ХАФ	ПРОФИЛЬ_136 RE	ПРОФИЛЬ_54E1	ПРОФИЛЬ_60E1	ПРОФИЛЬ_UIC54	ПРОФИЛЬ_НЕТ	ПРОФИЛЬ_ОР50	ПРОФИЛЬ_ОР65	ПРОФИЛЬ_Р50	ПРОФИЛЬ_Р65	ПРОФИЛЬ_Рельсы трамвайные	ПРОФИЛЬ_Шар заг d шара 100 мм 2 гр.	ПРОФИЛЬ_Шар заг d шара 80-100 мм 2,3 гр.	ПРОФИЛЬ_Шар заг d шара 80-100 мм 4 гр.	ПРОФИЛЬ_Шары мелющие d 80-100 мм	ПРОФИЛЬ_Швеллер 40У	ПРОФИЛЬ_Швеллер 40У (12 категория)
672	0.03717472118959108	0.2828282828282828	0.15217244394891544	0.334947082515178	0.49732567134489997	0.22617621594696205	0.45161841736734015	0.39907523470875655	0.3576991069452447	0.7753623188405797	0.717948717948718	0.36392632176465134	0.22669950716210988	0.22404371584699442	0.0	0.23481575233855595	0.18844566712517197	0.043668122270742356	0.48858921161825725	0.11320754716981131	0.25	0.3990472488483455	0.35222052067381315	0.42206654991243436	0.2265886287625418	0.25484630296316807	0.2	0.48114434330299094	0.4435674822415154	0.3214285714285714	0.3243243243243243	0.14285714285714285	0.024096385542168672	0.0425531914893617	0.8064516129032258	0.04285714285714285	0.5776772247360483	0.21645021645021642	0.4427480916030535	0.13333333333333333	0.4583333333333333	0.2916666666666667	0.22222222222222224	0.5185185185185186	0.7931570762052876	0.5	0.4157303370786517	0.0	0.4461805555555556	0.010067114093959734	0.4144385026737968	0.08672566371681416	0.06818181818181818	0.0	0.0	0.5822784810126581	0.1463414634146341	0.3827160493827161	0.1347517730496454	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
673	0.03593556381660471	0.23232323232323232	0.151902155686195	0.25159801697163653	0.4186981986959885	0.19612889452897994	0.37496900236986414	0.3267674571299447	0.3458941240302983	0.8236714975845411	0.7410256410256411	0.3981461558652516	0.2085710905482979	0.16120218579234968	0.0	0.25078921718384034	0.1953232462173315	0.043668122270742356	0.4024896265560166	0.11792452830188678	0.25	0.38588075723867576	0.2894333843797856	0.3467600700525394	0.19648829431438122	0.1959291055109388	0.2	0.564369310793238	0.462509865824783	0.2857142857142857	0.2702702702702703	0.14285714285714285	0.024096385542168672	0.02127659574468085	0.8470728793309439	0.04285714285714285	0.5776772247360483	0.24242424242424243	0.44529262086514004	0.15000000000000002	0.4583333333333333	0.2916666666666667	0.27777777777777773	0.5555555555555556	0.791601866251944	0.5	0.4157303370786517	0.0	0.43923611111111116	0.020134228187919465	0.4197860962566845	0.06902654867256637	0.06818181818181818	0.0	0.0	0.6835443037974683	0.1219512195121951	0.2932098765432099	0.09929078014184396	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
674	0.04337050805452292	0.13131313131313133	0.15068585728765457	0.2771468399109054	0.466819538070505	0.22868015939846056	0.5641140669987526	0.3838927118774143	0.3603830339207653	0.7801932367149759	0.7256410256410256	0.3099370979186313	0.21460109353226137	0.22267759562841524	0.0	0.20413447969856993	0.1348005502063274	0.043668122270742356	0.4512448132780083	0.12264150943396226	0.25	0.40204113701587096	0.3093415007656968	0.5359019264448337	0.22909698996655517	0.25941567432844087	0.0	0.5292587776332901	0.4167324388318863	0.3214285714285714	0.43243243243243246	0.14285714285714285	0.024096385542168672	0.0425531914893617	0.8255675029868578	0.02857142857142857	0.5761689291101056	0.2251082251082251	0.4446564885496184	0.11666666666666667	0.4583333333333333	0.34722222222222227	0.16666666666666669	0.5185185185185186	0.7947122861586313	0.5	0.4157303370786517	0.0	0.32638888888888895	0.020134228187919465	0.28342245989304815	0.0584070796460177	0.09090909090909093	0.0	0.0	0.639240506329114	0.1463414634146341	0.33333333333333337	0.1276595744680851	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
675	0.02973977695167286	0.12121212121212122	0.15271302128522196	0.2992708666409725	0.4345784064537518	0.2395305810216208	0.46539246678003704	0.3303936114877253	0.3625253194050535	0.7367149758454107	0.7256410256410256	0.3327907441599877	0.23171187212632036	0.24043715846994526	0.0	0.21718384032354265	0.19119669876203574	0.043668122270742356	0.4139004149377593	0.1037735849056604	0.25	0.4044312853043097	0.2725880551301684	0.43782837127845886	0.23996655518394644	0.2851703129327056	0.2	0.5617685305591679	0.4451460142067877	0.3214285714285714	0.35135135135135137	0.14285714285714285	0.024096385542168672	0.0425531914893617	0.8518518518518519	0.05714285714285714	0.579185520361991	0.26839826839826836	0.4465648854961833	0.08333333333333334	0.4166666666666667	0.3055555555555556	0.27777777777777773	0.5555555555555556	0.7962674961119751	0.5	0.42696629213483145	0.0	0.44965277777777785	0.016778523489932886	0.31016042780748665	0.024778761061946902	0.07954545454545454	0.0	0.0	0.6930379746835442	0.1219512195121951	0.2685185185185185	0.09929078014184396	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
677	0.0322180916976456	0.09090909090909091	0.18589093857693087	0.1753706665097216	0.5089015360813349	0.23368804630145762	0.5649754466668218	0.41571376190598014	0.35393936790437974	0.8236714975845411	0.7435897435897436	0.3519230487772521	0.2157476541612756	0.21994535519125674	0.0	0.2758986892448246	0.14580467675378267	0.1692140829694322	0.39626556016597514	0.12264150943396226	0.25	0.39485415133194945	0.34456355283307794	0.5359019264448337	0.23411371237458184	0.2299224591525893	0.2	0.4837451235370612	0.42541436464088395	0.3214285714285714	0.24324324324324323	0.14285714285714285	0.024096385542168672	0.0425531914893617	0.8363201911589009	0.05714285714285714	0.5761689291101056	0.251082251082251	0.452290076335878	0.08333333333333334	0.4166666666666667	0.2986111111111111	0.27777777777777773	0.4814814814814815	0.8227060653188181	0.5	0.4044943820224719	0.0	0.44965277777777785	0.03691275167785235	0.39037433155080214	0.04601769911504425	0.07954545454545454	0.0	0.0	0.48417721518987356	0.09756097560975609	0.4845679012345679	0.07092198581560284	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
678	0.0322180916976456	0.18181818181818182	0.15156429474964522	0.3507413330194432	0.4232843408111393	0.23786128538728846	0.50638022850102	0.30450316782209036	0.35206323384250743	0.782608695652174	0.7512820512820513	0.24970422633693537	0.22189748544871546	0.19535519125683057	0.0	0.17562082660498404	0.17500464931885995	0.043668122270742356	0.4004149377593361	0.21226415094339623	0.25	0.3927617377784027	0.23430321592649309	0.47985989492119085	0.23829431438127086	0.19170589864303517	0.2	0.5669700910273082	0.4388318863456985	0.39285714285714285	0.29729729729729737	0.14285714285714285	0.024096385542168672	0.0425531914893617	0.8339307048984468	0.04285714285714285	0.5731523378582203	0.20779220779220775	0.45038167938931306	0.06666666666666667	0.4583333333333333	0.23611111111111113	0.22222222222222224	0.5185185185185186	0.8320373250388803	0.75	0.42696629213483145	0.0	0.4947916666666668	0.016778523489932886	0.446524064171123	0.053097345132743355	0.07954545454545454	0.0	0.0	0.5981012658227848	0.09756097560975609	0.35802469135802467	0.035460992907801414	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
679	0.030978934324659233	0.2727272727272727	0.14663152929251977	0.2793507932251997	0.40374627030611115	0.23118410284995908	0.43631956543663253	0.2830894579314932	0.35904107043300504	0.748792270531401	0.735897435897436	0.20639638003165103	0.21905107580579705	0.24453551912568294	0.0	0.14854740394826807	0.052269601100412656	0.043668122270742356	0.3796680497925311	0.2783018867924528	0.25	0.40054419293210825	0.226646248085758	0.4098073555166375	0.23160535117056855	0.24016892827471614	0.2	0.5890767230169052	0.4498816101026046	0.35714285714285715	0.24324324324324323	0.2857142857142857	0.024096385542168672	0.0425531914893617	0.8231780167264038	0.04285714285714285	0.5701357466063349	0.19480519480519476	0.44592875318066166	0.06666666666666667	0.5	0.2430555555555556	0.16666666666666669	0.4444444444444445	0.8164852255054432	0.5	0.4157303370786517	0.0	0.49131944444444453	0.016778523489932886	0.2994652406417112	0.047787610619469026	0.11363636363636362	0.0	0.0	0.7310126582278481	0.09756097560975609	0.2592592592592593	0.035460992907801414	0.4000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
680	0.03965303593556382	0.2222222222222222	0.14656395702412325	0.3318341830363638	0.3638634103215825	0.21782973777530035	0.44565296190214027	0.307037851849957	0.3630594899791655	0.7101449275362319	0.7512820512820513	0.1727627971673683	0.2360849812677656	0.2431693989071038	0.0	0.13125009092363868	0.06602475928473177	0.043668122270742356	0.33506224066390045	0.23584905660377362	0.25	0.40502675477409383	0.25114854517611024	0.4185639229422067	0.21822742474916385	0.2566463583494877	0.0	0.5604681404421327	0.4483030781373323	0.39285714285714285	0.24324324324324323	0.2857142857142857	0.024096385542168672	0.0425531914893617	0.8112305854241338	0.04285714285714285	0.5701357466063349	0.16017316017316016	0.4484732824427482	0.05	0.4166666666666667	0.18055555555555558	0.22222222222222224	0.5555555555555556	0.791601866251944	0.5	0.4157303370786517	0.0	0.5468750000000001	0.0033557046979865775	0.3074866310160428	0.030088495575221235	0.1022727272727273	0.0	0.0	0.6677215189873418	0.17073170731707316	0.2839506172839506	0.12056737588652482	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
681	0.03965303593556382	0.26262626262626265	0.14663152929251977	0.1753706665097216	0.3853961763730798	0.1936249510774814	0.4531646206224457	0.3278567956818706	0.35072127035474715	0.7753623188405797	0.7410256410256411	0.2078235506023111	0.2041146123816531	0.20765027322404375	0.0	0.14898383741398621	0.14442916093535074	0.043668122270742356	0.3630705394190871	0.19901282615472068	0.25	0.39126479369464	0.2725880551301684	0.42556917688266205	0.19397993311036787	0.198698421489892	0.2	0.5942782834850456	0.44672454617206	0.39285714285714285	0.24324324324324323	0.14285714285714285	0.024096385542168672	0.0425531914893617	0.8219832735961768	0.014285714285714285	0.574660633484163	0.1774891774891775	0.4472010178117049	0.06666666666666667	0.4166666666666667	0.25000000000000006	0.22222222222222224	0.4074074074074074	0.8195956454121306	0.5	0.4044943820224719	0.0	0.4583333333333334	0.020134228187919465	0.33957219251336895	0.04070796460176992	0.06818181818181818	0.0	0.0	0.4272151898734177	0.07317073170731707	0.31790123456790126	0.035460992907801414	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
682	0.03469640644361834	0.26262626262626265	0.14582066369349278	0.49738526720500664	0.4369749143551774	0.13770354732734796	0.40742054508212394	0.17803970223325066	0.8053284448632307	0.7367149758454107	0.8384615384615385	0.49617184643143997	0.26382005633199906	0.13524590163934413	0.0	0.10989394666783049	0.13067400275103164	0.043668122270742356	0.4190871369294606	0.2082560588875435	0.25	0.60873520630536	0.11638591117917305	0.38353765323993	0.13795986622073578	0.31210191082802546	0.2	0.5669700910273082	0.4585635359116022	0.3214285714285714	0.24324324324324323	0.14285714285714285	0.024096385542168672	0.0425531914893617	0.9259259259259258	0.04285714285714285	0.38763197586727005	0.19480519480519476	0.46246819338422396	0.03333333333333333	0.625	0.20833333333333334	0.22222222222222224	0.4444444444444445	0.8055987558320373	0.5	0.9775280898876404	0.0	0.5260416666666667	0.010067114093959734	0.34491978609625673	0.01592920353982301	0.09090909090909093	0.0	0.0	0.5253164556962026	0.09756097560975609	0.2469135802469136	0.028368794326241138	0.4000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
683	0.02973977695167286	0.21212121212121213	0.18318805311169672	0.3507413330194432	0.3793513095369654	0.07677425667421753	0.2304150485703104	0.056020993749626935	0.7732847474689933	0.7004830917874396	0.7769230769230769	0.27973538125237735	0.2381375097167195	0.09153005464480878	0.0	0.10928293981582508	0.0811554332874828	0.043668122270742356	0.3744813278008299	0.3349056603773585	0.25	0.6398484861015771	0.021439509954058196	0.20840630472854643	0.07692307692307691	0.30116311271116036	0.2	0.6736020806241872	0.5074980268350434	0.35714285714285715	0.21621621621621617	0.2857142857142857	0.024096385542168672	0.0425531914893617	0.955794504181601	0.014285714285714285	0.38612368024132737	0.20346320346320343	0.4567430025445294	0.05	0.6666666666666666	0.22916666666666669	0.27777777777777773	0.2962962962962963	0.7713841368584761	0.5	0.9550561797752809	0.0	0.43055555555555564	0.016778523489932886	0.3288770053475936	0.01238938053097345	0.125	0.0	0.0	0.6487341772151899	0.07317073170731707	0.4444444444444445	0.028368794326241138	0.4000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
684	0.030978934324659233	0.30303030303030304	0.16582201500101357	0.1753706665097216	0.5630124875676871	0.13269566042435094	0.5281902546928472	0.27600982323296924	0.8694447894555475	0.7560386473429952	0.7435897435897436	0.315143113299637	0.2364861044874834	0.2418032786885246	0.0	0.053594029590188975	0.06602475928473177	0.043668122270742356	0.5757261410788381	0.1556603773584906	0.25	0.7218082422899109	0.19754977029096477	0.5026269702276708	0.13294314381270902	0.29749376903904734	0.0	0.5019505851755527	0.43962115232833465	0.35714285714285715	0.3243243243243243	0.14285714285714285	0.024096385542168672	0.0425531914893617	0.953405017921147	0.02857142857142857	0.3785822021116139	0.2251082251082251	0.45419847328244284	0.05	0.5833333333333334	0.25000000000000006	0.27777777777777773	0.4814814814814815	0.7682737169517887	0.5	0.9550561797752809	0.0	0.28298611111111116	0.020134228187919465	0.19518716577540107	0.019469026548672566	0.125	0.0	0.0	0.6867088607594938	0.09756097560975609	0.22839506172839508	0.035460992907801414	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
685	0.10037174721189591	0.04040404040404041	0.1432529223596189	0.36424417760501954	0.5255137584263454	0.11516805626386137	0.43810385189191875	0.28483538410375797	0.8727758846266268	0.8164251207729468	0.782051282051282	0.4380827166953191	0.23215792249709805	0.2513661202185791	0.0	0.1269730429596008	0.052269601100412656	0.043668122270742356	0.4823651452282158	0.11320754716981131	0.25	0.8495364435585917	0.22817764165390503	0.4115586690017513	0.11538461538461538	0.2093602880088618	0.2	0.5604681404421327	0.4609313338595107	0.3214285714285714	0.29729729729729737	0.14285714285714285	0.024096385542168672	0.0425531914893617	0.8936678614097968	0.0	0.3800904977375566	0.19480519480519476	0.4433842239185751	0.05	0.5416666666666666	0.22222222222222224	0.33333333333333337	0.4814814814814815	0.7325038880248835	0.5	0.9662921348314606	0.0	0.47569444444444453	0.016778523489932886	0.3074866310160428	0.04424778761061947	0.1022727272727273	0.0	0.0	0.48417721518987356	0.17073170731707316	0.3364197530864198	0.06382978723404255	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
686	0.03345724907063197	0.0707070707070707	0.14399621609568214	0.3507413330194432	0.48342358271632224	0.14605002549900967	0.4857793439550541	0.24932635815575627	0.8498775236524566	0.7971014492753623	0.7487179487179487	0.5944602768117917	0.21668070879647727	0.20218579234972672	0.0	0.0733644655872212	0.14442916093535074	0.043668122270742356	0.4823651452282158	0.2082560588875435	0.25	0.825312414711404	0.17764165390505357	0.4605954465849388	0.14632107023411367	0.1586818055940183	0.2	0.5552665799739922	0.44751381215469616	0.3214285714285714	0.3243243243243243	0.14285714285714285	0.024096385542168672	0.0425531914893617	0.9354838709677419	0.0	0.3785822021116139	0.24675324675324675	0.4465648854961833	0.06666666666666667	0.5416666666666666	0.27777777777777785	0.33333333333333337	0.5925925925925926	0.7853810264385693	0.5	0.9662921348314606	0.0	0.2708333333333333	0.016778523489932886	0.179144385026738	0.008849557522123894	0.11363636363636362	0.0	0.0	0.6455696202531644	0.09756097560975609	0.17592592592592593	0.028368794326241138	0.4666666666666665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
687	0.0322180916976456	0.06060606060606061	0.15278059314818568	0.3090907997233844	0.48726378605370757	0.13186101260718477	0.4906078852620881	0.23519480187255382	0.8356136751402431	0.7608695652173914	0.7051282051282052	0.34766329797567164	0.24173963053362224	0.19945355191256822	0.0	0.039511776429683294	0.08940852819807428	0.043668122270742356	0.48858921161825725	0.22169811320754718	0.25	0.8133451324506049	0.16079632465543645	0.4658493870402803	0.13210702341137123	0.24425366934367213	0.0	0.5695708712613785	0.43646408839779005	0.3214285714285714	0.3243243243243243	0.14285714285714285	0.024096385542168672	0.06382978723404255	0.9354838709677419	0.05714285714285714	0.3815987933634993	0.25541125541125537	0.45610687022900775	0.06666666666666667	0.5833333333333334	0.2916666666666667	0.27777777777777773	0.5555555555555556	0.7853810264385693	0.5	0.9550561797752809	0.0	0.6215277777777778	0.06375838926174497	0.37967914438502676	0.05486725663716814	0.15909090909090912	0.0	0.0	0.7215189873417722	0.19512195121951217	0.2469135802469136	0.049645390070921995	0.4666666666666665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
688	0.030978934324659233	0.09090909090909091	0.14859112102169064	0.33092057201211483	0.4506520057464913	0.10014439555487031	0.28358250479042124	0.15922676148815162	0.8034709880941597	0.7898550724637681	0.7538461538461538	0.40866382793915385	0.22071201747129884	0.13661202185792348	0.0	0.07874714499774509	0.1706258596973865	0.043668122270742356	0.4533195020746888	0.3066037735849057	0.25	0.7786424950170784	0.1240428790199081	0.25919439579684767	0.10033444816053509	0.17709775685405704	0.2	0.6241872561768532	0.4853985793212312	0.3214285714285714	0.24324324324324323	0.14285714285714285	0.024096385542168672	0.0425531914893617	0.955794504181601	0.02857142857142857	0.3846153846153847	0.21645021645021642	0.4491094147582698	0.08333333333333334	0.5833333333333334	0.2708333333333334	0.27777777777777773	0.4814814814814815	0.7744945567651635	0.5	0.9213483146067416	0.0	0.5694444444444444	0.010067114093959734	0.3850267379679145	0.024778761061946902	0.1022727272727273	0.0	0.0	0.7088607594936708	0.07317073170731707	0.3271604938271605	0.028368794326241138	0.4000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
690	0.02973977695167286	0.1717171717171717	0.17839043178593147	0.38547603639635797	0.5185932147198585	0.13186101260718477	0.3492265907368514	0.20999079071909138	0.9443556754222702	0.7729468599033816	0.7410256410256411	0.39371006221886823	0.23246235941285817	0.24043715846994526	0.0	0.08980345946260491	0.09491059147180192	0.043668122270742356	0.5269709543568465	0.169811320754717	0.25	0.9264181684351558	0.16539050535987748	0.3239929947460596	0.13210702341137123	0.27582387150373855	0.2	0.5994798439531861	0.4672454617205999	0.35714285714285715	0.21621621621621617	0.2857142857142857	0.024096385542168672	0.0425531914893617	0.9342891278375148	0.014285714285714285	0.38310708898944196	0.19047619047619044	0.4427480916030535	0.06666666666666667	0.6666666666666666	0.3055555555555556	0.16666666666666669	0.4074074074074074	0.7589424572317265	0.5	0.9550561797752809	0.0	0.638888888888889	0.023489932885906045	0.21657754010695188	0.023008849557522124	0.15909090909090912	0.0	0.0	0.7373417721518989	0.1219512195121951	0.1851851851851852	0.0851063829787234	0.4000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
692	0.0322180916976456	0.1717171717171717	0.1588620851408879	0.3507413330194432	0.5117305779644159	0.12685312570418775	0.41686629541737985	0.20613866789457083	0.8515949007255195	0.7463768115942029	0.7410256410256411	0.38755228944002273	0.2587911366185274	0.22950819672131142	0.0	0.11639680530703093	0.1706258596973865	0.043668122270742356	0.5186721991701245	0.169811320754717	0.25	0.8291995070836056	0.1454823889739663	0.3922942206654991	0.12709030100334445	0.2841318194405982	0.2	0.5903771131339403	0.4514601420678769	0.2857142857142857	0.18918918918918923	0.14285714285714285	0.024096385542168672	0.0425531914893617	0.9307048984468339	0.04285714285714285	0.38612368024132737	0.2251082251082251	0.44592875318066166	0.08333333333333334	0.625	0.2916666666666667	0.22222222222222224	0.4814814814814815	0.7636080870917575	0.5	0.9438202247191012	0.0	0.6423611111111112	0.016778523489932886	0.21390374331550802	0.017699115044247784	0.15909090909090912	0.0	0.0	0.7500000000000001	0.1463414634146341	0.19753086419753088	0.035460992907801414	0.4666666666666665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
693	0.0322180916976456	0.16161616161616163	0.15953780660855463	0.3507413330194432	0.5461100674107636	0.1535618558535052	0.2801771125001973	0.22593222651420192	0.8871938208044496	0.7536231884057971	0.8	0.5236063629883705	0.2605376008167026	0.22814207650273227	0.0	0.12608562824597389	0.15818431911966988	0.043668122270742356	0.5570539419087137	0.22641509433962265	0.25	0.8680787012149231	0.1990811638591118	0.2539404553415061	0.15384615384615383	0.3557878703960122	0.2	0.5656697009102731	0.4861878453038673	0.3214285714285714	0.24324324324324323	0.14285714285714285	0.024096385542168672	0.0425531914893617	0.9342891278375148	0.09999999999999999	0.3815987933634993	0.23809523809523808	0.4433842239185751	0.06666666666666667	0.6666666666666666	0.26388888888888895	0.27777777777777773	0.4814814814814815	0.7402799377916021	0.5	0.9325842696629214	0.0	0.6197916666666667	0.020134228187919465	0.3850267379679145	0.019469026548672566	0.15909090909090912	0.0	0.0	0.7943037974683544	0.09756097560975609	0.2962962962962963	0.05673758865248226	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
694	0.0322180916976456	0.16161616161616163	0.1648760052706264	0.3507413330194432	0.5100895126533318	0.12601847788702158	0.2950372493204597	0.19737279680744932	0.8500334790473459	0.782608695652174	0.7333333333333333	0.40396038206938534	0.225458723337567	0.2158469945355191	0.0	0.10928293981582508	0.07702888583218706	0.043668122270742356	0.5186721991701245	0.17452830188679247	0.25	0.8247086748323174	0.16385911179173046	0.26970227670753066	0.12625418060200666	0.25706175574633067	0.2	0.5942782834850456	0.4830307813733227	0.35714285714285715	0.21621621621621617	0.2857142857142857	0.024096385542168672	0.0425531914893617	0.9056152927120669	0.04285714285714285	0.3846153846153847	0.3116883116883117	0.4433842239185751	0.1	0.625	0.35416666666666674	0.27777777777777773	0.5555555555555556	0.7527216174183516	0.5	0.9550561797752809	0.0	0.5434027777777778	0.053691275167785234	0.3556149732620321	0.021238938053097345	0.125	0.0	0.0	0.7120253164556962	0.19512195121951217	0.2037037037037037	0.035460992907801414	0.4000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
